detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
10014004[IDP4],0.545076291438701,0.031712932118356,secondary,Wilhelmshöher Allee,50,kassel,1,321,9.4734086,51.3120545
10003023[D4_2c],0.085418560605573,0.061760800711657,primary,Am Auestadion,50,kassel,1,402,9.4815916,51.297607
10003024[D4_3c],0.252387912734874,0.095275373921518,primary,Am Auestadion,50,kassel,1,406,9.4817499,51.2976506
10003022[D4_1c],0.223450612598834,0.074434251527525,primary,Am Auestadion,50,kassel,1,404,9.4816665,51.2976292
10216013[D4_1B],0.308341475148674,0.029304719344752,secondary,Heßbergstraße,50,kassel,1,447,9.4512903,51.3204364
10117008[1_2B],0.034798859801356,0.024811427407291,tertiary,Pfarrstraße,0,kassel,1,472,9.5320291,51.3032816
10216010[D2_3B],0.09549984724295,0.019103995681939,secondary,Loßbergstraße,50,kassel,1,108,9.4515093,51.3212679
10112006[D3_1B],1.08966721556393,0.041370873743291,primary,Leipziger Straße,50,kassel,1,215,9.519407,51.308628
10024017[D2_3B],0.415951198723806,0.049184873315906,primary,Am Auestadion,60,kassel,1,260,9.4787511,51.2898144
10013002[D11_2B],0.548045643626265,0.030521012790515,secondary,Wilhelmshöher Allee,50,kassel,1,328,9.4835407,51.3117071
10003030[D4_2x],0.212888232198881,0.188066165526108,primary,Am Auestadion,50,kassel,1,401,9.4811603,51.2978848
10003026[D4_5c],0.219149655301295,0.073624642661906,primary,Am Auestadion,50,kassel,1,403,9.48163,51.2976175
10003018[D1_2c],0.324991543742187,0.036554271476213,secondary,Frankfurter Straße,50,kassel,1,395,9.480494,51.29752
10003028[D1_2x],0.339710879134037,0.312109704420856,secondary,Frankfurter Straße,50,kassel,1,398,9.4805754,51.2978923
10003027[D1_1x],0.343653323906962,0.311145177450502,secondary,Frankfurter Straße,50,kassel,1,397,9.480525,51.2979
10003013[D8a],0.250390100592229,0.044176218338252,primary_link,,50,kassel,1,405,9.481413,51.2980731
10003012[D8],0.252387912734874,0.042614245016433,primary_link,,50,kassel,1,406,9.481463,51.298088
10216007[D1_1B],0.204505273838787,0.028167075519259,residential,Teichstraße,0,kassel,1,121,9.450745,51.320965
10003025[D4_4c],0.250390100592229,0.09653505809608,primary,Am Auestadion,50,kassel,1,405,9.4817112,51.2976414
10003029[D4_1x],0.208412342059284,0.184783014176689,primary,Am Auestadion,50,kassel,1,399,9.4811183,51.2978697
10142006[D2_2B],0.169189409769483,0.027810932851783,primary,Ihringshäuser Straße,50,kassel,1,28,9.5134374,51.3339135
10059006[D3_1b],0.249802914758424,0.025941244258912,other,Damaschkestraße,0,kassel,1,270,9.482886,51.29626
10216008[D2_1B],0.108882667341157,0.028635693449281,secondary,Loßbergstraße,50,kassel,1,110,9.4514505,51.3213671
10133007[3-2B],0.077135047836403,0.031438405205703,primary,Weserstraße,50,kassel,1,64,9.512464,51.322895
10133009[3-4B],0.053733999776617,0.031423445430335,primary,Weserstraße,50,kassel,1,66,9.5125356,51.322872
10133008[3-3B],0.077712296725227,0.031635746938483,primary,Weserstraße,50,kassel,1,65,9.512502,51.322884
10216012[D3_2B],0.192553786670538,0.028788376824853,secondary,Teichstraße,50,kassel,1,123,9.4520304,51.3207839
10024014[D2_1C],0.331658110310611,0.09823617846059,primary,Am Auestadion,60,kassel,1,262,9.4788464,51.2901184
