detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
B7-5,0.121274141769509,0.033200259170039,secondary,Schaezlerstraße,50,augsburg,1,20,10.8920297,48.3682533
B5-3,0.14601026565093,0.033417689698464,secondary,Schaezlerstraße,50,augsburg,1,29,10.8912452,48.3695175
B5-2,0.147216969207034,0.034318468300477,secondary,Schaezlerstraße,50,augsburg,1,30,10.891213,48.3695007
B5-1,0.143986479746219,0.033750373604345,secondary,Schaezlerstraße,50,augsburg,1,31,10.8911794,48.3694801
B5-7,0.245989854102817,0.018281294580843,tertiary,Prinzregentenstraße,50,augsburg,1,28,10.8912103,48.3689028
B5-6,0.125191289032921,0.020956955693098,secondary,Schaezlerstraße,50,augsburg,1,22,10.8918393,48.3688467
B5-5,0.12576340741287,0.020915478696698,secondary,Schaezlerstraße,50,augsburg,1,21,10.8918902,48.3688609
B9-4a,0.351036840242371,0.019928870418488,residential,An der Blauen Kappe,50,augsburg,1,255,10.888807,48.3719711
B9-4,0.061091511186789,0.021329440748705,residential,An der Blauen Kappe,50,augsburg,1,254,10.8887762,48.3719542
B9-3,0.116373616428794,0.019189164585015,residential,Klinkertorstraße,30,augsburg,1,257,10.8894897,48.3720014
B9-3a,0.035674680974293,0.019250966422509,residential,Klinkertorstraße,30,augsburg,1,256,10.8895245,48.3719898
B9-1,0.144321011033874,0.021394617930614,secondary,Volkhartstraße,50,augsburg,1,248,10.8897458,48.3714776
B9-1a,0.145360333580913,0.022744279919652,secondary,Volkhartstraße,50,augsburg,1,249,10.889727,48.3714544
B9-5a,0.061372107759389,0.028587106192082,residential,Klinkertorplatz,50,augsburg,1,252,10.888909,48.3711854
B9-5,0.057806204722869,0.027780432726558,residential,Klinkertorplatz,50,augsburg,1,251,10.888964,48.3711755
B9-2,0.336329098308046,0.028946496355119,secondary,Gesundbrunnenstraße,50,augsburg,1,253,10.8884838,48.3716335
A8-61,0.41885004734151,0.047917004090146,tertiary,Lechhauser Straße,50,augsburg,1,554,10.9099482,48.3715631
A8-62,0.422272927761398,0.048916861442173,tertiary,Lechhauser Straße,50,augsburg,1,555,10.9099898,48.3715506
A8-1R,0.066864694006236,0.034116834295957,tertiary,Jakobertorplatz,50,augsburg,1,551,10.9095486,48.3708824
A8-1,0.064051026329387,0.032389986189619,tertiary,Jakobertorplatz,50,augsburg,1,549,10.9095928,48.3708762
A8-1L,0.048366463206104,0.002812989606404,tertiary,Jakobertorplatz,50,augsburg,1,550,10.9094547,48.3706187
A8-5,0.227350766687869,0.005947352220089,residential,Oblatterwallstraße,30,augsburg,1,548,10.9093085,48.3707853
A8-71,0.097789107583477,0.027974175903175,residential,Johannes-Haag-Straße,50,augsburg,1,557,10.9103975,48.3710571
A8-81,0.053403328002536,0.009622192915035,tertiary,Jakobertorplatz,50,augsburg,1,553,10.9097591,48.3706909
A8-82,0.04952885870094,0.008567542675835,tertiary,Jakobertorplatz,50,augsburg,1,552,10.9097323,48.370698
A8-2,0.302413156594756,0.022649389303952,other,Argonstraße,30,augsburg,1,287,10.9100112,48.3702187
A8-31,0.653037094651516,0.020966277147085,tertiary,Jakoberwallstraße,50,augsburg,1,285,10.9095351,48.36998
