detid_Y,N11111J,N11131C,N11131D,N12111R,N12112P,N12112V,N12131A,N12131B,N12131C,N12132D,N12141E,N12141W,N12151X,N12151Y,N13182E,N17111B,N17111C,N17122K,N17131U,N17131X,N17131Y,N17131Z,N17141A,N17151S,N19111N,N19121G,N19121J,N19131B,N19131D,N19161C,N19162A,N32121J,N33113P,N33121C,N33121D,N33121F,N33121G,N33121J,N33121X,N33122S,N33131Y,N33132Z,N33141W,N33142E,N33151L,N37121M,N37131A,N38111F,N38111G,N38111H,N38121J,N38121K,N38121L,N41114J,N41121X,N41122Y,N42112G,N51111B,N51121J,N51131Q,N51131R,N52121I,N52121M,N52121O,N52121P,N53161K
N33142E,0.39409703183828637,0.36002433816679225,0.39466817501495544,0.487748848163939,0.49214210414939613,0.4120493822993317,0.4651906094550693,0.44514807262467837,0.4295238095238096,0.4388290634840415,0.39409703183828637,0.42854394189316214,0.42525829535377696,0.44088728875711336,0.38378851745034626,0.5467298304550943,0.5317876197564649,0.5618529108072934,0.37359167802186843,0.37359167802186843,0.37359167802186843,0.4368002907106981,0.3804714851447265,0.46865077254320625,0.9389813540232761,0.9811774262119481,0.9467682351708239,0.9366672641453068,0.9806882433222851,0.8096925292785442,0.9396551084005138,0.34645533887350666,0.17314635016707064,0.10624152767136205,0.10624152767136205,0.13100418361282354,0.13100418361282354,0.10624152767136205,0.08071344082674468,0.1469292588798926,0.29927871344458623,0.2412602325434868,0.13113457993763114,0.0,0.16194052214206164,0.36884848957144684,0.3730502336125625,0.18150668357321922,0.22578607282890084,0.20670156527775826,0.28226054043650994,0.26191907892700655,0.2347865628117739,0.8052842964451413,0.8294537927058814,0.8197130754936925,0.798678719548816,0.8094778105462412,0.8233029125247159,0.8235036235732252,0.8113508787184913,0.778681719132103,0.7834642831399121,0.778681719132103,0.778681719132103,0.8038859231955164
N33151L,0.39468417589647986,0.3605971320189535,0.3952663933949242,0.48830112776784496,0.49264104898784095,0.41259366772429623,0.4656745421396577,0.44564200038822344,0.4300380152060824,0.4393305601990436,0.39468417589647986,0.42906103502804926,0.4257882906106288,0.44139125182858197,0.35517205142276664,0.5145714135740906,0.5138094271487249,0.5307647227458273,0.3445041614638477,0.3445041614638477,0.3445041614638477,0.4063005570295739,0.35116747335998927,0.4520574556605759,0.9083118508321861,0.9520730957136784,0.9200158946412352,0.9048346412920085,0.9508237473191656,0.7796275803519068,0.9093242510723718,0.3469519063748061,0.1737418723960385,0.07735250780927684,0.07735250780927684,0.102443742643717,0.102443742643717,0.07735250780927684,0.05347026440533257,0.11624063050180189,0.2678158292741171,0.2115670755645165,0.10272544950788884,0.06938760802048588,0.0,0.3347434748484562,0.3391722650742307,0.182128580139963,0.226374325626535,0.2073066621636201,0.2828493660387388,0.26248723311122996,0.23537023756467365,0.774734301805227,0.8026958804082471,0.7914268896506355,0.7670953224197526,0.779588580962905,0.7955825728131178,0.7958121572181082,0.7817527028202081,0.743960736641362,0.7494940365624427,0.743960736641362,0.743960736641362,0.7731194351400349
N37121M,0.3504244800233944,0.3663005540721854,0.3381702897285671,0.3889939485627837,0.44800198801367536,0.4001742557213259,0.4666836730865902,0.4827769118559961,0.4311164465786314,0.47688644403840913,0.3504244800233944,0.430139314510876,0.4136478934235219,0.44244820161660375,0.3574372686617704,0.25377145556663694,0.2874681422116635,0.2786647351770434,0.3468068539523224,0.3468068539523224,0.3468068539523224,0.292321056116125,0.32006514128292934,0.342449057939006,0.6118658490802152,0.6707557768082141,0.6614113917417732,0.5971461302867117,0.6621588028855527,0.4890013765148411,0.6161515404283547,0.4989846450508451,0.3560713143662207,0.2438121058525373,0.2438121058525373,0.24208085210520797,0.24208085210520797,0.2438121058525373,0.3083128040483453,0.29306963919449236,0.11559072829656716,0.1653346387045806,0.2549286467812801,0.32753095067036325,0.2813435072166885,0.0,0.006657266871250449,0.3725329822965164,0.4064781053224289,0.39184948566764705,0.40439717547002946,0.42530872658298363,0.41337972567286607,0.47944344860425864,0.5440586254634704,0.5180176125018756,0.4617908685756411,0.4906609878837996,0.5276207971548926,0.5281513336150538,0.49566196148903896,0.4083236280068802,0.4211168345818386,0.4083236280068802,0.4083236280068802,0.4757117245604608
N37131A,0.3449231458127719,0.3609336762667214,0.33256519300107773,0.3838192820794939,0.44332704960521235,0.39509425842165663,0.4621669680304315,0.47814898168239106,0.4262985194077631,0.4722058080317225,0.3449231458127719,0.42531311191859594,0.4086820234682724,0.4377262441220649,0.3518139252478311,0.24745157734502127,0.28143364433050405,0.27255821741435776,0.3410904791974286,0.3410904791974286,0.3410904791974286,0.2863276369302145,0.3143066901341087,0.3368801789071769,0.6058390689525717,0.6650365644824565,0.6561539334870398,0.5908907886977822,0.6562902125170599,0.48309291352493305,0.610191306672343,0.4943319814589037,0.3504914796294322,0.238135203630577,0.238135203630577,0.23646851802216498,0.23646851802216498,0.238135203630577,0.30295888510418795,0.28703910082869816,0.10940753845877317,0.1594992414952963,0.2493455907072721,0.32210768603621964,0.2759583860738263,0.051480370273474685,0.0,0.3667060292509171,0.40096638261152195,0.3862019147329365,0.39888008578066364,0.41998532084131035,0.40793209464580216,0.4734401527749038,0.5388005013560195,0.5124591715429984,0.4555839951334813,0.484787057839184,0.5221708421752763,0.5227097593549657,0.4898457049554119,0.4015001459341058,0.41444088960848136,0.4015001459341058,0.4015001459341058,0.4696653927855812
N38111F,0.22273321270607158,0.19284876905041032,0.22007220519123202,0.32656056594691246,0.34652010242929837,0.2538099979747519,0.3244974978054216,0.3009903539943765,0.27944777911164465,0.2930315282043307,0.22273321270607158,0.2782101362279859,0.2705739209337815,0.29380066593719484,0.22271055427764092,0.3786415411264501,0.34381601798320466,0.39936930605907617,0.2098512508130641,0.2098512508130641,0.2098512508130641,0.26512168532558106,0.21552342599146754,0.295182965890616,0.8704567638593417,0.9161522621527325,0.8869930308111508,0.8655439263698497,0.9139647104698772,0.742515660616708,0.8718896267675881,0.24855232217763207,0.09906523864916093,0.13081393292862614,0.13081393292862614,0.14069991026791434,0.14069991026791434,0.13081393292862614,0.18026565043000328,0.07667148341727167,0.3099632038578175,0.251343740761025,0.1451826433730191,0.16964818597653672,0.1754883061468206,0.29149295022014904,0.2962096707306959,0.0,0.05409865708981956,0.03078254506564598,0.11040594599300742,0.0960976429338863,0.06509557108502421,0.7370292162059071,0.7696688342599104,0.7565158177810095,0.7281090430124988,0.7426935677050935,0.7613648189456633,0.7616350936343977,0.7452199453155948,0.7011014482897373,0.7075614502991422,0.7011014482897373,0.7011014482897373,0.735141541412853
N38111G,0.16873652081734108,0.1401717935802513,0.1650570635158947,0.27577018291844313,0.30063465006882334,0.20395092148788227,0.2801670130474254,0.25556629682944504,0.23215886354541815,0.24709015278155735,0.16873652081734108,0.23084199998797456,0.2218329174485987,0.24745371187431123,0.1675163177375851,0.3166106766049026,0.28458872441039595,0.339407715979694,0.15374389311708597,0.15374389311708597,0.15374389311708597,0.20629757027582674,0.15900308010177727,0.240525620775064,0.811305218370667,0.8600170531330975,0.8353900300426186,0.80414909949578,0.8563633261844414,0.684522918604052,0.8133887443658712,0.24349776737841344,0.1538324288501555,0.1865338598455826,0.1865338598455826,0.19578608803067205,0.19578608803067205,0.1865338598455826,0.23281543209327554,0.13585991520181517,0.32383429667499486,0.3086193275722518,0.1999791330960689,0.22287860941008483,0.2283443436100886,0.2257126317137116,0.2308672693594316,0.057192705661436596,0.0,0.02464714408341894,0.05625461093978399,0.04384735443536086,0.011628248953118247,0.6781056709705244,0.7180614816205854,0.7019586117747539,0.6671873429271801,0.6850397734341268,0.7078946296790658,0.7082249575724433,0.6881322280513608,0.6341276115829175,0.6420357196324903,0.6341276115829175,0.6341276115829175,0.6757955897935509
N38111H,0.19274545820082611,0.1635939359629846,0.18952116924924758,0.2983534761380828,0.32103702869612316,0.22612105920475256,0.29987882925804493,0.2757635219932388,0.253187274909964,0.2675173968821677,0.19274545820082611,0.2519045261683198,0.2435049803056237,0.26806325226783384,0.19205772801046203,0.34419190593669624,0.3109244961018848,0.3660714059197958,0.17869131101541616,0.17869131101541616,0.17869131101541616,0.2324540662163306,0.184136519293681,0.26482933744678,0.8376073082217494,0.8849768547657332,0.8583346433312373,0.8314486778836787,0.8819750438682005,0.7103111021688083,0.8394004123650098,0.2231926005645799,0.1294785820546212,0.16175870808039133,0.16175870808039133,0.1712927247089534,0.1712927247089534,0.16175870808039133,0.20944762141923318,0.10954142363780706,0.3436677511214735,0.28315247156213197,0.17561354493919615,0.19921038347976297,0.20484258360579483,0.25496100773165753,0.25992093113267534,0.03176028186191476,0.02405427490403697,0.0,0.08033230842547576,0.06707977592175832,0.03540281476018433,0.7043052705845984,0.7410090008254032,0.726216774580751,0.6942753965001275,0.7106747945466121,0.7316694644157983,0.7319730904209764,0.7135179656628311,0.6639066701804199,0.6711736688309887,0.6639066701804199,0.6639066701804199,0.7021855179305878
N38121J,0.11472840589245897,0.08748367426082848,0.11003028335067468,0.24348439004263514,0.2749574343751638,0.1802238742996017,0.2675172377572534,0.24260693920460333,0.21866746698679473,0.2339812619056875,0.11472840589245897,0.21732542595045926,0.19863892268668412,0.23423105432212066,0.11017829828474016,0.2545666894126293,0.22534388869258395,0.27943344098597306,0.09545728624129368,0.09545728624129368,0.09545728624129368,0.1451836106866049,0.10028744428076754,0.18585208705767536,0.7976873983231134,0.8470941983721145,0.8235105323831482,0.7900148330566747,0.8431029440436733,0.6711724422219549,0.7999212892718267,0.2957841998790462,0.2165383706326439,0.2503329993516827,0.2503329993516827,0.2588595867662654,0.2588595867662654,0.2503329993516827,0.2929825419553366,0.20363334927786306,0.3062322342422383,0.34525534709466044,0.26272359467198386,0.2838250231412143,0.2888643387795813,0.20663397364890818,0.2119156230129109,0.12267575232545758,0.061942790698739036,0.08811664766943886,0.0,0.047541461991148296,0.05518214950670433,0.6645409149042788,0.7061804794326118,0.6893990281961613,0.6531625927615688,0.6717673260201927,0.6955852876101188,0.6959294403178169,0.6749900969054037,0.6187096024641612,0.6269510781872925,0.6187096024641612,0.6187096024641612,0.6621335917922553
N38121K,0.12342362101107578,0.09596637232046144,0.11888950184935604,0.2516632856553431,0.2823484188108028,0.188253139134544,0.27465618270897263,0.2499216826600605,0.22628251300520208,0.24138125413054462,0.12342362101107578,0.22495355180852322,0.206487801860139,0.24169441404978448,0.16140256646777904,0.26455566636921946,0.23488180353298801,0.2890891977806474,0.14752662339820438,0.14752662339820438,0.14752662339820438,0.19977898022271226,0.1527424384457921,0.1946540611420365,0.851285195845326,0.8691468920783684,0.8702687242367079,0.8456452899200158,0.8682296744004679,0.7237204668863528,0.852927271782204,0.26261465009380686,0.19979191480092875,0.2332928626156657,0.2332928626156657,0.24201326170304502,0.24201326170304502,0.2332928626156657,0.2769141149580669,0.18553171667488938,0.362556266257193,0.3566838077420793,0.24596747081531628,0.267548472679854,0.2727000299670363,0.2676828962822361,0.2725581266760665,0.10518763369566268,0.045398466880451925,0.07116455351823969,0.060252668044411664,0.0,0.047766312917536705,0.7179298601640934,0.7529424095659427,0.7388317579031197,0.7083645867969904,0.7240082254535343,0.7440331024247662,0.7443228426350056,0.7267180661430104,0.6793926874261476,0.6863248479337285,0.6793926874261476,0.6793926874261476,0.7159077783748223
N38121L,0.15907948605475747,0.13075078341260324,0.1552178841690933,0.28520191514234633,0.31264815458359463,0.22117818807803957,0.303932234418493,0.27991674338242506,0.2575090036014406,0.2717179178167399,0.15907948605475747,0.256233677995282,0.23867521808170586,0.2722988952031344,0.1555153369218734,0.30551677077318773,0.2739957748490749,0.3286838893976949,0.14154199683795218,0.14154199683795218,0.14154199683795218,0.19350430839228025,0.14671376097644964,0.23074770526568966,0.8462745588787386,0.8932017851162725,0.8658976978970166,0.8404446280175919,0.8904147982062781,0.7188081982377665,0.8479719611594734,0.29372064310321844,0.23709663217117674,0.27124653739612187,0.27124653739612187,0.279535257717542,0.279535257717542,0.27124653739612187,0.31270844264992304,0.22584967230234834,0.3560829184245191,0.39229960208794773,0.2832937248582789,0.3038064200822949,0.3087029640529746,0.260666514519819,0.2655884548395123,0.14414449294861245,0.08224781236338,0.10892213012866518,0.044478098895207374,0.03559032767242485,0.0,0.712938747933874,0.7485708296393992,0.734210495943123,0.7032042210863575,0.7191246673350458,0.7395039160946739,0.7397987431048159,0.7218824575133088,0.6737196761679688,0.6807744983337861,0.6737196761679688,0.6737196761679688,0.7108808862596608
N41114J,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9588136653735453,1.0,0.9640711241528681,0.957251702164691,1.0,0.8291379483794665,0.9592709109405436,0.9005029436598764,0.8421240447313662,0.7383179112394649,0.7383179112394649,0.7334211231660277,0.7334211231660277,0.7383179112394649,0.7713511975169199,0.8183826236348017,0.8158523840459323,0.7858908431761233,0.737784166657006,0.796566767189249,0.7470804503106285,0.849513779494687,0.8505156064250367,0.8801118929853938,0.8865976785759246,0.8838026352203914,0.9437156041075742,0.9001529815935729,0.8879140866960615,0.0,0.4269059608086331,0.3941737936128712,0.4530734076199166,0.6120035028918371,0.5399052535846631,0.5610719539725978,0.5470952532776828,0.8011385693923758,0.7963781335078098,0.8011385693923758,0.8011385693923758,0.6060267464809245
N41121X,0.8915474101692437,0.8941980663192758,0.8895018493560424,0.8979872954201623,0.9078388699384764,0.8998535914399514,0.9109582617438082,0.9379899638491004,0.9050180072028811,0.9372856976246938,0.8915474101692437,0.9048568674177211,0.9021034831205791,0.9069119417677534,0.9105612834674172,0.8754107395937221,0.8810366906492849,0.8795668862848169,0.9090816292617615,0.9090816292617615,0.9090816292617615,0.881846510724935,0.8864786401637619,0.8902158403156316,0.7146514829182831,0.7682958979852127,0.7510741982812827,0.7038298380832885,0.7622465392864106,0.5897666795075953,0.7178022380578747,0.9553649577917626,0.9033979525157918,0.8006601049095302,0.8006601049095302,0.7925953549078789,0.7925953549078789,0.8006601049095302,0.8334793358294572,0.8846058487206392,0.722100538461341,0.7377294294978359,0.8025712662732869,0.8594996092456753,0.8095706662969241,0.7173937244991678,0.719275109894667,0.9440994840920309,0.9471236269332802,0.9458203753476963,0.9470721391552986,0.948930234203324,0.9477384865630379,0.15705549309047576,0.0,0.11982964578788824,0.3234636828308292,0.3348554813183167,0.28286827352484717,0.26454909280731453,0.27266842506980477,0.5246968679423858,0.48138886270508846,0.5246968679423858,0.5246968679423858,0.32074434160770154
N41122Y,0.9443241217969807,0.945684878688057,0.9432740003119114,0.9476301402833173,0.9498045961167725,0.9485882333085803,0.954288994095271,0.9823877275286892,0.9512384953981593,0.9821890914745558,0.9443241217969807,0.9511567453596902,0.949743251324988,0.9522097898258288,0.9645084828882688,0.9360374783475933,0.9389257691604078,0.938173727512818,0.9639213191341877,0.9639213191341877,0.9639213191341877,0.9393440093186717,0.9417219873352336,0.9436405390341881,0.6795670128895007,0.7350019119459811,0.7204682805840844,0.6674148138334488,0.7280829596412556,0.5553734379255602,0.6831051629782358,1.0,0.9569277541165184,0.855118759945777,0.855118759945777,0.8464369369894302,0.8464369369894302,0.855118759945777,0.8848418281587676,0.9424594478851793,0.7814185901402773,0.7937109539711236,0.8561296530297585,0.911527365189758,0.8612324950017668,0.7816878280666403,0.7831411904564429,1.0,1.0,1.0,1.0,1.0,1.0,0.30616060810793966,0.14520763912847903,0.0,0.38532105362192204,0.30066325646973874,0.17789612281741632,0.19946714152386677,0.23880950310619017,0.48497445444730647,0.4425253258959019,0.48497445444730647,0.48497445444730647,0.285546053061081
N42112G,0.7776803012026172,0.7831139480874926,0.7734870545077035,0.7908815843762895,0.8110765754134739,0.7947073516505773,0.8174710953384903,0.8422006499858742,0.8052981192476991,0.8404054737005793,0.7776803012026172,0.8049636932475253,0.799319461343342,0.8091764419814965,0.7941711523416977,0.7446013332633458,0.7561341122045715,0.7531211231730552,0.7907659657302384,0.7907659657302384,0.7907659657302384,0.7577941827992852,0.7672920931300339,0.7749506825808332,0.7082242522838194,0.7621966715514313,0.7454695905819884,0.6971588591794798,0.7559880093585494,0.583468081295347,0.7114459754808656,0.8590637094171998,0.7879060326170073,0.6831590734956091,0.6831590734956091,0.6764307606250947,0.6764307606250947,0.6831590734956091,0.7226634412714223,0.7597852246801284,0.5941203205603902,0.616947854619124,0.6870126708477758,0.7472483913759281,0.698111182177217,0.5786775470217254,0.5814824030300517,0.8234926872707209,0.8330414958559078,0.8289264455483164,0.8328789218763604,0.8387481153640387,0.8349829309069354,0.03280123057592249,0.1757344559981483,0.1286566716295604,0.0,0.3314160123137869,0.2796783870486084,0.30113735229447774,0.2692627266842507,0.5174199983564703,0.4774797753245097,0.5174199983564703,0.5174199983564703,0.3172039230850353
N51111B,0.7880090104909164,0.7931902165918543,0.7840082493616288,0.8005948287718334,0.8198537334469711,0.8042450043880376,0.8259492958591869,0.8508895504488594,0.8143417366946779,0.849193328927419,0.7880090104909164,0.814022844292835,0.8086407787012022,0.8180399170127736,0.8047265976203544,0.7564642275996012,0.7674613258353193,0.7645908227181742,0.8014960379445739,0.8014960379445739,0.8014960379445739,0.769046777541603,0.7781011459509096,0.7854062067099442,0.42493304968089096,0.49336519118272265,0.49834066932159576,0.4031266317011775,0.4801350165724313,0.3057384229213031,0.4312852867867459,0.8677990466676843,0.7983821259911853,0.6938150527494548,0.6938150527494548,0.6869655405484145,0.6869655405484145,0.6938150527494548,0.7327153796213124,0.7711075103743792,0.6057266403555848,0.627903764412801,0.697492493710947,0.7574305256828066,0.7082194660500316,0.5912602768701538,0.5939813662879102,0.8344327432172136,0.8433897094672077,0.839527367734733,0.8432372119451407,0.8487405547130269,0.8452085506088994,0.32619486279427495,0.30577258176514005,0.21327516360236837,0.40603726701670545,0.0,0.07256426150734578,0.09422872238254178,0.009818555983884526,0.19668233687258962,0.16046665077155958,0.19668233687258962,0.19668233687258962,0.03008853557241788
N51121J,0.8613334795481961,0.8647225850164261,0.8587157159184281,0.8695653108238207,0.8821635956644217,0.8719536893269425,0.886150146680372,0.9125728639546126,0.8785574229691876,0.9115771877308244,0.8613334795481961,0.8783488294254053,0.8748283186570703,0.880976472572251,0.8796772649253296,0.8406986509894494,0.8478920606757736,0.8460127508758932,0.8776866723957022,0.8776866723957022,0.8776866723957022,0.8489299954700903,0.8548525951292303,0.8596286334738659,0.50526091853335,0.5695936461641138,0.5684146405365751,0.4864982815994763,0.5583520179372198,0.38448930317923397,0.5107261930987027,0.9298120192521347,0.8727528883986708,0.7694795780043614,0.7694795780043614,0.761769470114554,0.761769470114554,0.7694795780043614,0.8040728026253767,0.8514829664839306,0.6881392142110655,0.7056807882632908,0.7719061916741053,0.8297121931114629,0.7799949905849833,0.6805862477804188,0.6827126703712919,0.9120972191302159,0.9168503526083404,0.9148009512685927,0.9167693865674446,0.9196935062408531,0.9178172374085745,0.3105085100707282,0.27692059097122446,0.1392357143681544,0.38981639717803773,0.11177298528834213,0.0,0.021773076410278428,0.06765504381515512,0.2876290383367479,0.24944690572168407,0.2876290383367479,0.2876290383367479,0.1106769983277172
N51131Q,0.8624940600212011,0.865854800101632,0.8598981864905064,0.8706569763443819,0.8699540077695613,0.8730253831094309,0.8871030063849104,0.9135491880942268,0.8795738295318126,0.9125646308750922,0.8624940600212011,0.8793669817995241,0.8758759357406528,0.881972633040368,0.8808635848814265,0.8420319143352055,0.8491651191988753,0.8473015381727128,0.8788926185649241,0.8788926185649241,0.8788926185649241,0.8501943878897092,0.8560674178798952,0.8608034634357301,0.5065323488925041,0.5707978158689141,0.569523772095298,0.4878179300742172,0.5595900760382141,0.3857357729462079,0.5119811094252384,0.9307935612391389,0.873930029613907,0.770677196911652,0.770677196911652,0.762953467504166,0.762953467504166,0.770677196911652,0.8052022838644267,0.8527551896939902,0.6894436413030918,0.7069118438207311,0.7730840124737715,0.830856303756872,0.7811310543476803,0.6820001001942656,0.6841171103923033,0.9133264932777094,0.9180131246752593,0.9159923823461812,0.9179332908706829,0.9208165503092792,0.9189664884724236,0.33452917257730364,0.2860742688194114,0.16147640317163534,0.41465162376242726,0.08826994709072149,0.021797557587631383,0.0,0.09089833144932997,0.28906854369097107,0.25085528613965147,0.28906854369097107,0.28906854369097107,0.12094923391369414
N51131R,0.7973416310267939,0.8022947414404094,0.7935192232937393,0.8093754297895751,0.8277844325327567,0.8128628569499764,0.8336134390732503,0.8587405034219392,0.822515006002401,0.8571336935816194,0.7973416310267939,0.8222121564988385,0.8170670846136395,0.8260503806195805,0.8142661980547156,0.7671854495826992,0.7776984204551436,0.7749543977329522,0.8111934594037687,0.8111934594037687,0.8111934594037687,0.7792141850891298,0.7878699470069445,0.7948534122103685,0.43515955449881116,0.5030674263782042,0.5072595717180186,0.41373837189668294,0.49009066094755316,0.31576170835061135,0.441396397622837,0.875691958118299,0.8078479170625229,0.7034455118759946,0.7034455118759946,0.6964887951428139,0.6964887951428139,0.7034455118759946,0.7417979206872938,0.7813378879592087,0.6162185480288516,0.6378030989642655,0.7069637495507819,0.7666307067585859,0.7173549394173871,0.6026295428358318,0.6052749440159244,0.8443177528481409,0.8527399533517821,0.8491104137643125,0.852596560525315,0.8577713323105084,0.8544523298350553,0.3160605614876606,0.2968962219242813,0.203891832000277,0.39555672406993553,0.0594857384003298,0.06336788666627453,0.08504267613368013,0.0,0.20825788681747473,0.1717919145656477,0.20825788681747473,0.20825788681747473,0.04034570554766006
N52121I,0.6731503819863289,0.6811388122439701,0.666983233591475,0.6925564743501582,0.7172380588133656,0.6981831836900021,0.7316480721472356,0.7542661328915532,0.7137515006002401,0.7514695020020993,0.6731503819863289,0.7132598312833329,0.7049617454785423,0.7194533667478498,0.6873206216503392,0.6245157734502127,0.6414711344003969,0.637044009041807,0.6821477236579101,0.6821477236579101,0.6821477236579101,0.6439142403440741,0.6578743471523406,0.6691373556612698,0.25121761982230006,0.32851269603384026,0.3467979284566478,0.22282056677343348,0.3109767985962176,0.13543090312623451,0.25948550905792167,0.7706592368317835,0.6818845382037937,0.5752908587257617,0.5752908587257617,0.5697894209367097,0.5697894209367097,0.5752908587257617,0.6209345345559003,0.645197482600845,0.47663201033270597,0.5060704609672996,0.5809276498069812,0.6442018589545802,0.5957871714248655,0.451336201858047,0.4549888031848719,0.7127757397423363,0.7283141865058929,0.7216155617785158,0.7280496354780026,0.7375967741222349,0.731471154476989,0.4618174928262111,0.45504172871748066,0.37106979213554475,0.4435671994576718,0.16675082388699028,0.2272149350032351,0.2280828619788077,0.1749321275711815,0.0,0.05298060981763137,0.0,0.0,0.1422946933897122
N52121M,0.7049886683481377,0.7121989489121375,0.6994243602904036,0.7225063608857104,0.7493044864265649,0.7275830351718086,0.7577898156554099,0.7810497022019185,0.7416366546618647,0.7785580997550829,0.7049886683481377,0.7411928817520238,0.7337031614113959,0.7467830684095553,0.7198673563513656,0.6610939058317149,0.6763975451021079,0.6723994022868364,0.7152305303789235,0.7152305303789235,0.7152305303789235,0.6786004071940942,0.6912006657611295,0.7013665492607591,0.33398573395069453,0.4070568619860012,0.41900064626563266,0.30872760429249435,0.39157243127315267,0.21657657569236732,0.3413397159978317,0.7975859477193641,0.7141771365808218,0.6081475805976307,0.6081475805976307,0.6022724359347869,0.6022724359347869,0.6081475805976307,0.6519196734287315,0.6801009764563575,0.5124190189578449,0.5398420953147188,0.613241209816719,0.6755883273687932,0.6269528891353838,0.49012251532137313,0.49351690580852065,0.7464985045444426,0.7602125950188493,0.7543025202988898,0.7599791047101466,0.7684053216371683,0.7630009026597923,0.4489757250450621,0.41331301123683833,0.3269577461537574,0.4632704139891792,0.12013504184687289,0.18398179276144624,0.18490053534424514,0.12877404519675759,0.0937095316223622,0.0,0.0937095316223622,0.0937095316223622,0.09431072319953397
N52121O,0.6731503819863289,0.6811388122439701,0.666983233591475,0.6925564743501582,0.7172380588133656,0.6981831836900021,0.7316480721472356,0.7542661328915532,0.7137515006002401,0.7514695020020993,0.6731503819863289,0.7132598312833329,0.7049617454785423,0.7194533667478498,0.6873206216503392,0.6245157734502127,0.6414711344003969,0.637044009041807,0.6821477236579101,0.6821477236579101,0.6821477236579101,0.6439142403440741,0.6578743471523406,0.6691373556612698,0.25121761982230006,0.32851269603384026,0.3467979284566478,0.22282056677343348,0.3109767985962176,0.13543090312623451,0.25948550905792167,0.7706592368317835,0.6818845382037937,0.5752908587257617,0.5752908587257617,0.5697894209367097,0.5697894209367097,0.5752908587257617,0.6209345345559003,0.645197482600845,0.47663201033270597,0.5060704609672996,0.5809276498069812,0.6442018589545802,0.5957871714248655,0.451336201858047,0.4549888031848719,0.7127757397423363,0.7283141865058929,0.7216155617785158,0.7280496354780026,0.7375967741222349,0.731471154476989,0.4618174928262111,0.45504172871748066,0.37106979213554475,0.4435671994576718,0.16675082388699028,0.2272149350032351,0.2280828619788077,0.1749321275711815,0.0,0.05298060981763137,0.0,0.0,0.1422946933897122
N52121P,0.6731503819863289,0.6811388122439701,0.666983233591475,0.6925564743501582,0.7172380588133656,0.6981831836900021,0.7316480721472356,0.7542661328915532,0.7137515006002401,0.7514695020020993,0.6731503819863289,0.7132598312833329,0.7049617454785423,0.7194533667478498,0.6873206216503392,0.6245157734502127,0.6414711344003969,0.637044009041807,0.6821477236579101,0.6821477236579101,0.6821477236579101,0.6439142403440741,0.6578743471523406,0.6691373556612698,0.25121761982230006,0.32851269603384026,0.3467979284566478,0.22282056677343348,0.3109767985962176,0.13543090312623451,0.25948550905792167,0.7706592368317835,0.6818845382037937,0.5752908587257617,0.5752908587257617,0.5697894209367097,0.5697894209367097,0.5752908587257617,0.6209345345559003,0.645197482600845,0.47663201033270597,0.5060704609672996,0.5809276498069812,0.6442018589545802,0.5957871714248655,0.451336201858047,0.4549888031848719,0.7127757397423363,0.7283141865058929,0.7216155617785158,0.7280496354780026,0.7375967741222349,0.731471154476989,0.4618174928262111,0.45504172871748066,0.37106979213554475,0.4435671994576718,0.16675082388699028,0.2272149350032351,0.2280828619788077,0.1749321275711815,0.0,0.05298060981763137,0.0,0.0,0.1422946933897122
N53161K,0.7606325620499325,0.7664828674461418,0.756115444508844,0.7748439863842663,0.796589702322132,0.778965266995207,0.8034726859389419,0.8278594477618539,0.7903661464585834,0.8259009446798585,0.7606325620499325,0.7900060728379794,0.783928976511105,0.7945419034508724,0.7767429912543933,0.7250144349377985,0.7374316796102637,0.7341901570138696,0.773049477027675,0.773049477027675,0.773049477027675,0.7392215524150394,0.7494451990587515,0.7576936330228976,0.3949418095357277,0.4649045095799182,0.4721778278488088,0.3719979945499557,0.4509309806979918,0.27633596776845104,0.40162520327416823,0.8446458623561258,0.7706150331128897,0.6655649201390935,0.6655649201390935,0.6590367202340026,0.6590367202340026,0.6655649201390935,0.7060725180316787,0.7410975680000801,0.574957054048988,0.5988649086159349,0.6697093703991375,0.7304425771317506,0.6814213320571253,0.5579095023128177,0.5608526167371651,0.8054359083561603,0.8159615644319927,0.8114231972568942,0.8157823590598953,0.8222495368548576,0.818099346872476,0.35533627680977675,0.33129675647111745,0.2402571471440278,0.43616431717948123,0.02851344198152444,0.09900864662844835,0.10643610782813846,0.038052037139020126,0.16272644581027434,0.12724495284143522,0.16272644581027434,0.16272644581027434,0.0
