detid_Y,00002PMA0001,00003PMA0001,00005PMA0001,00005PMA0002,00006PMA0001,00006PMA0054,00007PMA0001,00007PMA0004,00007PMA0032,00008PMA0002,00010PMA0003,00010PMA0004,00010PMA0021,00012PMA0001,00014PMA0002,00015PMA0043,00016PMA0765,00017PMA0021,00017PMA0043,00021PMA0001,00021PMA0002,00027PMA0001,00028PMA0004,00031PMA0001,00031PMA0002,00032PMA0001,00032PMA0002,00032PMA0003,00034PMA0001,00034PMA0002,00036PMA0043,00041PMA0001,00043PMA0001,00043PMA0002,00044PMA0032,00048PMA0001,00048PMA0002,00054PMA0001,00055PMA0003,00055PMA0004,00056PMA0003,00056PMA0004,00061PMA0001,00062PMA0001,00062PMA0002,00064PMA0001,00064PMA0002,00067PMA0031,00077PMA0001,00086PMA0001,00088PMA0001,00089PMA0001,00089PMA0002,00089PMA0043,00089PMA0065,00090PMA0001,00091PMA0043,00091PMA0065,00092PMA0021,00092PMA0043,00092PMA0065,00096PMA0001,00097PMA0001,00097PMA0002,00104PMA0021,00112PMA0001,00116PMA0001,00118PMA0003,00120PMA0001,00120PMA0003,00120PMA0004,00122PMA0001,00130PMA0001,00142PMA0001,00143PMA0001,00163PMA0001,00168PMA0021,00177PMA0021,00192PMA0001,00192PMA0063,00208PMA0003,00226PMA0002,00226PMA0003,00235PMA0001,00235PMA0002,00238PMA0001,00280PMA0001,00293PMA0001,00323PMA0021,00331PMA0001,00332PMA0001,00359PMA0001,00359PMA0002,00367PMA0002,00374PMA0021,00394PMA0001,00420PMA0021,00421PMA0001,00428PMA0001,00428PMA0002,00432PMA0001,00445PMA0001,00450PMA0001,00450PMA0003,00455PMA0021,00455PMA0043,00483PMA0001,00483PMA0003,00483PMA0031,00484PMA0001,00490PMA0001,00490PMA0002,00501PMA0001,00554PMA0001,00554PMA0002,00591PMA0001,00628PMA0001,00658PMA0001,00701PMA0001,00701PMA0002,00701PMA0003,00717PMA0001,00749PMA0021,00764PMA0003,00771PMA0001,00771PMA0002,00798PMA0021,00798PMA0043,00806PMA0001,00810PMA0001,00810PMA0002,00858PMA0001,00984PMA0001,00984PMA0002,00987PMA0001,00987PMA0002,00990PMA0001,00990PMA0002,00991PMA0001,00993PMA0001,00995PMA0001,00996PMA0003,01005PMA0001,01006PMA0001,01006PMA0002,01006PMA0003,01016PMA0001,01017PMA0001,01017PMA0002,01017PMA0003,01018PMA0001,01018PMA0002,01018PMA0003,01026PMA0001,01029PMA0003,01029PMA0021,01041PMA0001,01041PMA0002,01070PMA0003,01071PMA0002,01071PMA0005,01088PMA0001,01088PMA0002,01093PMA0001,01108PMA0001,01108PMA0002,01109PMA0001,01109PMA0002,01109PMA0003
00010PMA0003,2338.81,2148.26,1641.83,1641.83,1390.99,1440.66,1006.97,975.69,1004.22,2900.72,0.00,58.01,664.87,2525.54,2092.59,4861.45,4854.15,1894.58,1894.58,4520.18,4438.25,2059.15,1528.55,4444.31,4328.26,2967.10,2935.15,2925.50,3269.52,3202.39,1116.61,2867.74,6645.86,6645.86,5550.28,2790.44,2805.87,2714.15,4712.43,4712.43,4648.14,4792.70,2473.56,2549.83,2528.24,3850.67,3850.67,4040.62,5013.33,1739.52,1380.36,1161.36,1181.81,1152.34,1172.95,920.27,803.94,813.99,559.23,763.53,680.80,1666.40,2059.68,2157.61,1964.16,5969.47,3916.42,3065.17,2421.20,2322.91,2329.19,2119.18,8770.79,2445.35,2964.23,3813.24,2923.23,1077.03,3334.10,3387.72,394.53,3759.09,3909.91,5195.96,5195.96,1469.66,2354.56,2415.51,5196.66,1881.79,2163.43,4602.12,4409.17,4388.57,1919.98,5882.43,3205.64,4242.75,3090.73,3286.68,1327.12,3813.24,2615.60,2665.90,1533.91,1456.10,3615.60,3647.50,4658.64,2445.35,993.05,1257.75,3911.94,3831.46,3831.46,5022.96,3168.06,5665.68,3167.32,3206.06,3167.32,5611.23,1120.53,1453.65,4374.99,4374.99,3020.74,3351.41,2239.45,6731.68,6731.68,2336.96,5974.45,5974.45,1192.94,1223.07,3944.99,3844.59,1531.15,1374.04,2709.37,2664.16,4709.90,1009.45,1006.31,1009.45,783.27,1474.88,834.59,834.59,1207.21,1172.10,1172.10,2092.59,3319.64,3319.64,4169.26,3368.63,2512.93,2656.35,2634.58,3334.20,3324.28,3518.71,3670.59,3642.84,3386.66,3386.66,3386.66
00010PMA0004,2280.80,2090.25,1583.81,1583.81,1332.98,1382.65,948.96,917.68,946.21,2842.70,58.01,0.00,722.88,2467.53,2034.58,4803.43,4796.14,1952.59,1952.59,4462.17,4380.24,2001.14,1470.54,4386.30,4270.25,2909.08,2877.14,2867.49,3211.51,3144.38,1174.62,2809.73,6587.85,6587.85,5492.27,2732.43,2747.86,2656.14,4654.42,4654.42,4590.13,4734.69,2415.55,2491.82,2470.23,3792.65,3792.65,3982.61,4955.32,1797.53,1438.37,1219.37,1239.82,1210.35,1230.96,978.28,861.96,872.00,617.24,821.54,738.81,1608.39,2001.67,2099.60,2022.17,5919.64,3858.41,3007.16,2363.19,2264.89,2271.18,2061.16,8712.78,2387.34,2906.22,3871.25,2865.22,1135.04,3276.09,3329.71,336.52,3701.08,3851.90,5137.95,5137.95,1411.65,2412.57,2357.50,5138.65,1823.78,2221.44,4660.13,4467.18,4446.58,1977.99,5824.42,3147.63,4300.76,3032.72,3228.67,1359.78,3871.25,2557.59,2607.89,1591.92,1514.11,3557.59,3589.49,4600.63,2387.34,1051.06,1315.76,3853.93,3889.47,3889.47,4964.95,3110.05,5607.67,3109.31,3148.05,3109.31,5669.24,1062.52,1395.64,4316.98,4316.98,2962.73,3293.40,2297.46,6673.67,6673.67,2394.97,5916.44,5916.44,1250.95,1281.08,4003.00,3902.60,1473.14,1432.05,2767.39,2722.17,4767.91,1067.46,1064.32,1067.46,841.28,1532.89,892.60,892.60,1265.22,1230.12,1230.12,2034.58,3261.62,3261.62,4111.25,3310.62,2570.94,2714.36,2692.59,3276.19,3266.27,3460.70,3612.57,3584.83,3328.65,3328.65,3328.65
00010PMA0021,2379.07,2188.52,1682.08,1682.08,1431.25,1480.92,1047.22,1015.95,1044.48,2940.97,40.26,98.27,0.00,2565.80,2132.85,4901.70,4894.41,1879.10,1879.10,4560.44,4478.51,2099.41,1568.81,4484.57,4368.52,3007.35,2975.41,2965.76,3309.78,3242.65,1156.87,2908.00,6686.12,6686.12,5590.54,2830.70,2846.13,2754.41,4752.69,4752.69,4688.40,4832.96,2513.82,2590.09,2568.50,3890.92,3890.92,4080.88,5053.59,1779.78,1420.62,1201.61,1222.07,1192.60,1213.21,960.53,844.20,854.25,599.49,803.78,721.06,1706.66,2099.94,2197.87,2004.42,6009.72,3956.68,3105.43,2461.46,2363.16,2369.45,2159.43,8811.05,2485.61,3004.49,3853.50,2963.49,1061.55,3374.36,3427.98,434.79,3799.35,3950.17,5236.22,5236.22,1509.92,2394.82,2455.77,5236.91,1922.05,2203.69,4642.38,4449.43,4428.83,1960.24,5922.69,3245.90,4283.00,3130.99,3326.94,1367.38,3853.50,2655.86,2706.16,1518.43,1440.62,3655.86,3687.76,4698.90,2485.61,1033.31,1298.01,3952.20,3815.98,3815.98,5063.22,3208.32,5705.94,3207.58,3246.32,3207.58,5651.49,1160.79,1493.91,4415.25,4415.25,3061.00,3391.67,2279.71,6771.94,6771.94,2377.22,6014.71,6014.71,1233.20,1263.32,3985.25,3884.85,1571.41,1414.30,2749.63,2704.42,4750.16,1049.71,1046.57,1049.71,823.53,1515.14,874.85,874.85,1247.47,1212.36,1212.36,2132.85,3359.89,3359.89,4209.52,3408.89,2553.18,2696.61,2674.84,3374.46,3364.54,3558.97,3710.84,3683.10,3426.92,3426.92,3426.92
00012PMA0001,505.93,1904.18,1397.75,1397.75,1146.91,1196.58,1515.09,1483.82,1455.29,1289.58,2459.51,2401.50,3124.38,0.00,259.70,4229.29,4221.99,4354.09,4354.09,2359.73,2277.80,1980.92,1402.73,2283.86,2167.81,1432.07,1400.13,1390.48,3557.73,3490.60,1990.92,3813.74,4485.41,4485.41,3408.98,2420.61,2134.75,1880.56,2551.99,2551.99,2506.84,2651.40,455.57,389.38,410.97,1690.22,1690.22,2294.85,3353.84,1738.31,2150.34,2309.56,2290.09,2300.54,2321.15,2514.71,2746.18,2627.20,2828.28,2728.52,2736.83,2630.16,265.56,167.63,1893.62,3817.20,2301.79,2602.40,2259.94,2161.64,2098.69,2040.95,6629.49,3409.11,822.93,2890.45,2460.45,3536.54,3327.96,3381.58,2372.84,2099.59,2250.42,3536.47,3536.47,1225.58,2947.48,240.98,3055.36,2845.55,2092.89,3679.33,3486.38,3842.91,2777.89,3741.14,4460.02,5100.65,1431.24,1627.18,1782.91,2890.45,690.08,664.69,3993.42,3915.61,2000.97,2032.87,4026.49,3409.11,3049.08,2681.36,2252.45,6290.97,6290.97,2881.67,2705.29,3524.38,1552.69,1591.43,1552.69,6148.99,1428.17,1770.47,2214.54,2214.54,2557.97,2888.64,2168.91,4571.23,4571.23,4796.47,3833.16,3833.16,2453.23,2371.27,4802.90,4702.50,1368.58,2831.23,3302.29,3522.07,5567.81,2099.54,2096.40,2099.54,2710.27,2931.91,2890.62,2890.62,2751.66,2786.76,2786.76,259.70,1705.01,1705.01,3706.48,3656.84,4972.44,5042.00,5020.23,2871.43,2861.51,3529.39,3207.81,3180.07,2923.88,2923.88,2923.88
00014PMA0002,246.23,1681.52,1807.65,1807.65,1556.81,1606.49,1924.99,1893.72,1865.19,1029.88,2869.42,2811.41,3534.29,525.04,0.00,3969.59,3962.29,4764.00,4764.00,2760.52,2678.59,1779.72,1812.63,2684.64,2568.60,1172.37,1140.43,1130.78,3441.53,3374.41,2497.44,3697.55,4687.32,4687.32,3470.04,2160.91,1875.05,1620.86,2701.83,2701.83,2567.90,2712.46,962.09,895.90,917.49,2091.00,2091.00,2801.37,3094.14,2244.83,2656.86,2816.08,2796.62,2807.06,2827.67,3021.24,3252.70,3133.72,3238.18,3138.43,3146.74,3040.06,675.46,674.15,2400.15,4217.98,2042.09,2342.70,2000.24,1901.94,1838.99,2064.60,6690.55,3609.29,883.99,3396.97,2200.75,3946.45,3211.76,3265.38,2782.75,1839.89,1990.72,3276.77,3276.77,1635.49,3454.00,606.25,3116.42,3255.45,2599.41,4133.07,3940.12,4349.43,3284.41,3802.20,4539.00,5607.18,1171.54,1367.48,2289.43,3396.97,1196.60,1171.21,4403.33,4325.52,1741.27,1773.17,3766.79,3609.29,3458.99,3187.88,1992.75,6700.88,6700.88,2942.73,2445.59,3585.44,1292.99,1331.73,1292.99,6655.51,1838.07,2180.38,2615.33,2615.33,2298.27,2628.94,2675.43,4831.25,4831.25,5206.38,3894.22,3894.22,2959.75,2877.79,5309.42,5209.02,1875.10,3337.75,3808.81,4028.59,6074.33,2606.06,2602.92,2606.06,3120.18,3438.43,3300.53,3300.53,3258.18,3293.29,3293.29,0.00,1445.31,1445.31,3446.78,3414.81,5382.34,5525.77,5503.99,2611.73,2601.81,3269.69,2948.11,2920.37,2664.18,2664.18,2664.18
00015PMA0043,1838.85,2061.67,2640.57,2640.57,2389.73,2439.40,2980.05,2948.78,2920.25,1125.93,3924.47,3866.46,4589.34,2106.39,1906.75,0.00,45.35,5819.05,5819.05,4285.45,4203.53,2159.86,2597.91,4209.58,4093.53,638.92,696.18,686.52,3406.26,3339.13,3612.26,3673.79,6162.30,6162.30,4825.93,2541.06,2255.19,2001.00,4176.81,4176.81,4042.88,4187.44,2493.16,2451.01,2472.60,3615.94,3615.94,4332.44,2277.86,3733.24,4130.06,3930.89,3911.43,3921.88,3942.49,4136.05,4324.94,4248.54,4293.24,4193.48,4201.79,3726.70,2079.28,2177.21,3888.55,5742.92,751.65,2070.59,2380.39,2282.09,2219.13,2444.75,7886.86,3989.44,1410.31,4904.71,2213.35,5001.50,3176.49,3134.73,3837.80,1144.12,1154.94,2595.97,2595.97,2468.41,4942.41,2187.60,4472.31,3859.28,4087.81,5658.01,5465.06,5796.66,4757.61,5158.08,4515.24,7080.38,1058.43,873.92,3404.25,4904.71,2727.67,2702.28,5272.71,5380.57,450.82,482.72,3948.77,3989.44,4514.04,4302.70,1296.97,7530.71,7530.71,4384.87,2215.53,4592.38,438.70,399.95,438.70,8063.14,2893.13,2867.02,4140.27,4140.27,2461.36,2398.88,4163.84,6306.23,6306.23,6261.43,5090.53,5090.53,4074.56,3992.60,6782.62,6682.22,2989.92,4452.56,5297.22,5501.79,7547.53,3720.88,3717.74,3720.88,4175.23,4553.25,4355.58,4355.58,4373.00,4408.10,4408.10,1906.75,286.38,286.38,3212.48,3184.75,6437.40,6580.82,6559.05,2350.15,2340.23,3039.63,2718.05,2686.06,2434.12,2434.12,2434.12
00016PMA0765,1793.50,2016.32,2595.22,2595.22,2344.38,2394.06,2934.70,2903.43,2874.90,1080.58,3879.12,3821.11,4543.99,2061.04,1861.40,4106.23,0.00,5773.70,5773.70,4240.11,4158.18,2114.52,2552.57,4164.23,4048.19,593.57,650.83,641.18,3360.91,3293.79,3566.91,3628.44,6116.95,6116.95,4780.58,2495.71,2209.85,1955.65,4131.46,4131.46,3997.53,4142.09,2447.81,2405.67,2427.26,3570.59,3570.59,4287.09,2232.51,3687.89,4084.72,3885.55,3866.09,3876.53,3897.14,4090.71,4279.59,4203.19,4247.89,4148.13,4156.44,3681.35,2033.93,2131.86,3843.20,5697.57,706.30,2025.25,2335.04,2236.74,2173.79,2399.40,7841.52,3944.09,1364.97,4859.36,2168.01,4956.16,3131.14,3089.39,3792.46,1098.77,1109.59,2550.62,2550.62,2423.06,4897.06,2142.25,4426.96,3813.93,4042.47,5612.66,5419.71,5751.31,4712.26,5112.74,4469.89,7035.03,1013.08,828.58,3358.90,4859.36,2682.32,2656.93,5227.36,5335.22,405.48,437.37,3903.42,3944.09,4468.69,4257.35,1251.63,7485.36,7485.36,4339.52,2170.18,4547.03,393.35,354.61,393.35,8017.79,2847.78,2821.67,4094.92,4094.92,2416.01,2353.53,4118.49,6260.88,6260.88,6216.08,5045.18,5045.18,4029.22,3947.26,6737.27,6636.87,2944.57,4407.22,5251.87,5456.44,7502.18,3675.53,3672.39,3675.53,4129.88,4507.90,4310.24,4310.24,4327.65,4362.76,4362.76,1861.40,241.03,241.03,3167.13,3139.40,6392.05,6535.48,6513.70,2304.81,2294.89,2994.28,2672.70,2640.72,2388.78,2388.78,2388.78
00017PMA0021,4116.07,3925.51,3419.08,3419.08,3168.24,3217.92,2784.22,2752.95,2781.48,4677.97,1777.26,1835.27,1737.00,4302.79,3869.84,6390.55,6383.26,0.00,0.00,5833.13,6040.23,3796.07,3305.81,5970.16,5858.69,4744.35,4712.41,4702.76,3835.08,3767.95,2688.33,3433.29,7929.17,7929.17,7009.22,4343.68,4359.12,4491.41,6008.95,6008.95,6305.68,6212.81,4250.82,4327.08,4305.49,5503.04,5503.04,5504.18,6790.59,3015.97,2594.82,2375.82,2396.28,2366.80,2387.42,2134.74,2018.41,2028.46,1773.69,1977.99,1895.27,2950.15,3836.94,3934.87,3240.61,7245.91,5693.68,4594.28,4040.82,3942.52,3948.80,3738.79,10229.73,3010.91,4741.49,5089.69,4452.33,1503.03,3930.84,3984.47,2171.79,5536.34,5687.17,6973.22,6973.22,3246.92,3569.03,4192.76,6635.97,2765.20,3439.87,5878.57,5685.62,5603.04,3134.44,7341.37,3161.07,4835.31,4867.99,5063.93,2898.84,5089.69,4315.85,4366.15,1088.00,1882.09,5392.86,5424.75,6187.75,3010.91,2207.51,2472.21,5689.20,2164.89,2164.89,6443.08,4623.36,7442.94,4944.57,4983.32,4944.57,6259.89,2897.79,2980.17,5991.18,5991.18,4476.04,4778.01,3515.90,8014.99,8014.99,2821.40,7433.40,7433.40,2407.41,2437.53,4537.56,4437.15,3308.41,2588.51,3853.93,3445.76,5264.68,2581.17,2584.31,2581.17,2336.95,2689.35,2049.06,2049.06,2421.68,2386.57,2386.57,3869.84,5096.89,5096.89,5624.55,3934.19,2997.37,3140.80,3119.02,4863.31,4853.39,4084.26,4412.84,5098.14,4841.95,4841.95,4841.95
00017PMA0043,4116.07,3925.51,3419.08,3419.08,3168.24,3217.92,2784.22,2752.95,2781.48,4677.97,1777.26,1835.27,1737.00,4302.79,3869.84,6390.55,6383.26,0.00,0.00,5833.13,6040.23,3796.07,3305.81,5970.16,5858.69,4744.35,4712.41,4702.76,3835.08,3767.95,2688.33,3433.29,7929.17,7929.17,7009.22,4343.68,4359.12,4491.41,6008.95,6008.95,6305.68,6212.81,4250.82,4327.08,4305.49,5503.04,5503.04,5504.18,6790.59,3015.97,2594.82,2375.82,2396.28,2366.80,2387.42,2134.74,2018.41,2028.46,1773.69,1977.99,1895.27,2950.15,3836.94,3934.87,3240.61,7245.91,5693.68,4594.28,4040.82,3942.52,3948.80,3738.79,10229.73,3010.91,4741.49,5089.69,4452.33,1503.03,3930.84,3984.47,2171.79,5536.34,5687.17,6973.22,6973.22,3246.92,3569.03,4192.76,6635.97,2765.20,3439.87,5878.57,5685.62,5603.04,3134.44,7341.37,3161.07,4835.31,4867.99,5063.93,2898.84,5089.69,4315.85,4366.15,1088.00,1882.09,5392.86,5424.75,6187.75,3010.91,2207.51,2472.21,5689.20,2164.89,2164.89,6443.08,4623.36,7442.94,4944.57,4983.32,4944.57,6259.89,2897.79,2980.17,5991.18,5991.18,4476.04,4778.01,3515.90,8014.99,8014.99,2821.40,7433.40,7433.40,2407.41,2437.53,4537.56,4437.15,3308.41,2588.51,3853.93,3445.76,5264.68,2581.17,2584.31,2581.17,2336.95,2689.35,2049.06,2049.06,2421.68,2386.57,2386.57,3869.84,5096.89,5096.89,5624.55,3934.19,2997.37,3140.80,3119.02,4863.31,4853.39,4084.26,4412.84,5098.14,4841.95,4841.95,4841.95
00021PMA0001,2648.14,4078.49,3572.06,3572.06,3321.22,3370.89,3689.40,3658.13,3629.60,3431.79,4288.71,4230.70,4611.34,2174.31,2434.01,4450.02,4442.72,5639.09,5639.09,0.00,270.43,4155.23,3577.04,276.48,317.67,3574.28,3542.34,3532.69,5732.04,5664.91,3489.14,5988.06,2125.68,2125.68,1544.88,4562.82,4276.96,4022.77,544.61,544.61,841.34,748.47,2035.70,1969.51,1991.10,668.67,668.67,743.17,4847.19,2606.88,3018.91,3270.31,3250.85,3261.30,3241.99,3475.47,3706.93,3587.96,3834.16,3713.89,3722.20,4804.47,2439.87,2341.94,2379.97,1457.47,4444.01,4744.61,4402.15,4303.85,4240.90,4215.26,4642.09,5583.42,2952.95,1623.25,4602.66,4821.54,5502.27,5555.89,4470.20,4241.81,4392.63,5012.61,5012.61,3399.89,3816.05,2064.28,1171.63,5019.86,2579.23,1372.56,1179.60,2471.37,3646.45,1877.03,6634.33,5598.26,3573.45,3769.39,3628.49,1623.25,2270.21,2243.01,5281.84,5200.60,4143.18,4175.08,4247.22,5583.42,4034.45,3642.11,4394.66,7632.37,7632.37,978.74,4847.50,2121.99,3694.90,3733.64,3694.90,6294.02,3602.48,3944.78,914.79,914.79,4700.18,5030.85,2602.23,2211.50,2211.50,6058.90,1969.06,1969.06,3413.98,3332.02,5613.50,5513.10,3324.61,3724.12,4170.86,4390.63,5884.40,3381.98,3385.12,3381.98,3896.45,3892.67,3875.99,3875.99,3712.42,3747.52,3747.52,2434.01,3847.22,3847.22,5848.70,5816.72,6214.33,5910.57,5888.79,5013.64,5003.72,5671.60,5350.02,5322.28,5066.09,5066.09,5066.09
00021PMA0002,2607.05,4037.40,3530.97,3530.97,3280.13,3329.80,3648.31,3617.04,3588.51,3390.70,4247.62,4189.61,4570.25,2133.22,2392.92,4438.46,4431.16,5597.99,5597.99,446.01,0.00,4114.14,3535.95,235.39,276.57,3533.19,3501.25,3491.60,5690.95,5623.82,3448.05,5946.97,2304.41,2304.41,1274.45,4521.73,4235.87,3981.68,274.18,274.18,570.92,478.05,1994.61,1928.42,1950.01,627.58,627.58,702.08,4806.10,2565.78,2977.82,3229.22,3209.76,3220.20,3200.90,3434.38,3665.84,3546.87,3793.06,3672.80,3681.11,4763.38,2398.78,2300.85,2338.88,1903.48,4402.91,4703.52,4361.06,4262.76,4199.81,4174.17,4494.96,5542.33,2911.86,1582.16,4561.57,4780.45,5461.18,5514.80,4429.11,4200.72,4351.54,4971.52,4971.52,3358.80,3774.96,2023.19,901.20,4978.77,2538.14,1818.56,1625.61,2917.38,3605.36,1606.61,6593.24,5567.57,3532.36,3728.30,3587.40,1582.16,2229.11,2201.92,5240.75,5159.51,4102.09,4133.99,4235.66,5542.33,3993.36,3601.02,4353.57,7591.28,7591.28,708.31,4806.41,1873.47,3653.81,3692.55,3653.81,6263.33,3561.39,3903.69,873.70,873.70,4659.09,4989.76,2561.14,2448.34,2448.34,6017.81,1698.63,1698.63,3372.89,3290.93,5572.41,5472.01,3283.52,3683.03,4129.77,4349.54,5853.71,3340.89,3344.03,3340.89,3855.36,3851.57,3834.90,3834.90,3671.32,3706.43,3706.43,2392.92,3806.13,3806.13,5807.60,5775.63,6173.23,5869.48,5847.70,4972.55,4962.63,5630.51,5308.93,5281.19,5025.00,5025.00,5025.00
00027PMA0001,1707.98,383.73,687.38,687.38,597.48,541.70,837.35,806.08,777.55,1689.57,1781.77,1723.76,2446.64,1894.70,1461.76,3298.35,3291.05,3676.36,3676.36,3889.35,3807.42,0.00,438.05,3813.48,3697.43,1202.56,1170.62,1160.97,2338.79,2271.66,1828.65,2594.81,6015.03,6015.03,4919.45,1266.73,1203.81,949.62,4081.60,4081.60,4017.31,4161.87,1842.73,1918.99,1897.41,3219.83,3219.83,3676.07,3678.11,2594.53,2346.45,2147.29,2127.83,2138.27,2158.88,2253.47,2182.24,2192.29,2150.54,2050.78,2059.09,1566.84,1428.85,1526.78,2819.17,5346.82,2151.89,1541.47,897.50,799.20,805.48,595.47,8139.96,2280.81,1973.96,4199.91,1399.52,2858.81,2109.02,2162.64,1695.11,2527.24,2555.19,3964.11,3964.11,515.22,3330.80,1784.68,4565.82,1782.23,3018.43,4988.79,4795.84,5036.02,2974.00,5251.60,3331.72,5296.77,1858.88,2054.82,1765.43,4199.91,2077.24,2051.85,3112.85,3237.87,1851.07,1882.96,3095.55,2280.81,2371.34,2519.09,2680.09,5370.84,5370.84,4392.13,1644.36,5034.85,1402.78,1441.53,1402.78,6587.47,893.86,707.16,3744.16,3744.16,1497.04,1827.71,3094.45,6100.85,6100.85,4118.73,5343.62,5343.62,2290.96,2209.00,4999.02,4898.61,1802.75,2668.96,3685.61,3718.18,5763.93,1937.27,1934.13,1937.27,2032.53,2769.64,2212.89,2212.89,2585.51,2550.40,2550.40,1461.76,1555.10,1555.10,2645.55,2437.90,4294.70,4438.13,4416.35,1810.50,1800.58,2468.46,2146.88,2119.14,1862.95,1862.95,1862.95
00028PMA0004,1414.03,682.58,511.55,511.55,260.72,204.94,500.59,469.32,440.79,1770.44,1445.01,1387.00,2109.88,1600.75,1167.80,3399.05,3391.75,3339.59,3339.59,3595.39,3513.47,596.75,0.00,3519.52,3403.47,1501.41,1469.47,1459.82,2155.00,2087.87,1491.89,2411.02,5721.08,5721.08,4625.49,1328.04,1343.47,1248.46,3787.65,3787.65,3723.36,3867.91,1548.78,1625.04,1603.45,2925.88,2925.88,3382.11,3883.06,2257.76,2009.69,1810.53,1791.06,1801.51,1822.12,1916.71,1845.48,1855.53,1813.78,1714.02,1722.33,1236.02,1134.90,1232.83,2482.41,5052.86,2450.74,1602.77,958.80,860.50,866.79,656.78,7846.01,2014.97,2039.45,3905.96,1460.83,2522.04,1925.23,1978.85,1358.34,2628.81,2779.64,4065.69,4065.69,339.39,2994.04,1490.72,4271.87,1451.41,2681.67,4694.84,4501.89,4742.06,2637.24,4957.65,3065.88,4960.01,1960.46,2156.40,1428.67,3905.96,1783.29,1757.90,2782.03,2901.11,2149.92,2181.81,3196.24,2014.97,2034.58,2182.33,2781.67,5040.02,5040.02,4098.18,1705.66,4740.90,1701.63,1740.38,1701.63,6250.71,557.09,376.34,3450.21,3450.21,1558.34,1889.01,2757.69,5806.90,5806.90,3781.97,5049.67,5049.67,1954.19,1872.23,4662.25,4561.85,1465.99,2332.19,3348.85,3381.42,5427.16,1600.51,1597.37,1600.51,1695.77,2432.88,1876.12,1876.12,2248.74,2213.64,2213.64,1167.80,1853.95,1853.95,2706.86,2254.11,3957.94,4101.36,4079.59,1871.80,1861.88,2404.18,2208.18,2180.44,1924.26,1924.26,1924.26
00031PMA0001,2371.66,3802.01,3295.57,3295.57,3044.74,3094.41,3412.92,3381.65,3353.12,3155.31,4105.99,4047.98,4428.63,1897.83,2157.53,4649.48,4642.18,5456.37,5456.37,304.39,222.46,3878.75,3300.56,0.00,134.95,3297.80,3265.86,3256.21,5455.56,5388.43,3306.43,5711.57,2430.07,2430.07,1496.91,4286.34,4000.48,3746.28,496.64,496.64,586.04,700.50,1759.22,1693.03,1714.61,392.19,392.19,560.46,4570.71,2424.16,2836.19,3087.60,3068.14,3078.58,3059.28,3292.76,3524.22,3405.25,3651.44,3531.18,3539.49,4527.98,2163.39,2065.46,2197.26,1761.85,4167.52,4468.13,4125.67,4027.37,3964.42,3938.78,4717.42,5306.94,2676.47,1440.54,4326.18,4638.82,5225.79,5279.41,4270.67,3965.32,4116.15,4736.13,4736.13,3123.41,3633.34,1787.80,1123.66,4743.38,2396.52,1676.94,1483.99,2775.76,3463.74,1829.07,6357.85,5425.95,3296.97,3492.91,3445.78,1440.54,1993.72,1966.53,5099.12,5017.89,3866.70,3898.60,4446.68,5306.94,3851.74,3459.40,4118.18,7449.66,7449.66,930.77,4571.02,1845.51,3418.41,3457.16,3418.41,6121.70,3326.00,3668.30,638.31,638.31,4423.70,4754.37,2419.51,2515.89,2515.89,5876.19,1921.09,1921.09,3231.27,3149.31,5430.79,5330.38,3048.13,3541.41,3988.15,4207.92,5712.09,3199.27,3202.41,3199.27,3713.73,3709.95,3693.28,3693.28,3529.70,3564.81,3564.81,2157.53,3570.74,3570.74,5572.21,5540.24,6031.61,5727.86,5706.08,4737.16,4727.24,5395.12,5073.54,5045.80,4789.61,4789.61,4789.61
00031PMA0002,2559.26,3989.61,3483.18,3483.18,3232.34,3282.01,3600.52,3569.25,3540.72,3342.92,3971.04,3913.03,4293.67,2085.43,2345.13,4514.53,4507.23,5321.42,5321.42,263.48,181.55,4066.36,3488.16,187.60,0.00,3485.41,3453.46,3443.81,5643.16,5576.03,3171.47,5899.18,2389.16,2389.16,1456.00,4473.94,4188.08,3933.89,455.73,455.73,752.46,659.59,1946.82,1880.63,1902.22,579.79,579.79,425.51,4758.31,2289.21,2701.24,2952.65,2933.18,2943.63,2924.32,3157.80,3389.27,3270.29,3516.49,3396.23,3404.54,4715.59,2350.99,2253.06,2062.31,1720.94,4355.13,4655.73,4313.27,4214.98,4152.02,4126.38,4676.51,5494.54,2864.07,1305.59,4513.79,4503.87,5413.39,5467.01,4152.54,4152.93,4303.75,4923.74,4923.74,3311.02,3498.38,1975.40,1082.75,4930.98,2261.57,1636.03,1443.08,2734.85,3328.79,1788.15,6545.45,5290.99,3484.57,3680.52,3310.83,1305.59,2169.91,2119.83,4964.17,4882.94,4054.30,4086.20,4311.72,5494.54,3716.79,3324.45,4305.78,7314.71,7314.71,889.86,4758.62,2033.11,3606.02,3644.76,3606.02,5986.75,3513.60,3855.91,825.91,825.91,4611.30,4941.97,2284.56,2474.98,2474.98,5741.24,1880.18,1880.18,3096.32,3014.36,5295.84,5195.43,3199.86,3406.46,3853.19,4072.97,5577.13,3064.32,3067.46,3064.32,3578.78,3575.00,3558.33,3558.33,3394.75,3429.86,3429.86,2345.13,3758.34,3758.34,5759.82,5727.84,5896.66,5592.90,5571.13,4924.76,4914.84,5582.72,5261.15,5233.40,4977.22,4977.22,4977.22
