detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
00420PMA0021,0.332829360209625,0.297888932453745,primary,Boulevard Ferdinand de Lesseps,0,marseille,3,128,5.3750637,43.3209102
00445PMA0001,0.429063237084895,0.039309352205646,secondary,Boulevard Schloesing,0,marseille,2,157,5.4002068,43.2738319
00450PMA0001,0.113833033804758,0.107501067208568,tertiary,Rue de Friedland,0,marseille,1,77,5.3880081,43.2863416
00455PMA0021,0.528897089031104,0.457960982260453,primary,,0,marseille,2,123,5.4052278,43.3132779
00455PMA0043,0.539213413834934,0.438667497539209,primary,Avenue Alexander Fleming,0,marseille,2,122,5.4044071,43.3123704
00764PMA0003,0.255903286449562,0.20698555824637,secondary,Boulevard Voltaire,0,marseille,1,58,5.3826074,43.3020893
00483PMA0031,0.288052288902367,0.08123276091716,trunk_link,Rampe Saint-Maurice,0,marseille,1,5,5.3634283,43.2913339
00991PMA0001,0.137006783855009,0.126990230286709,residential,Boulevard Chave,0,marseille,1,84,5.3888074,43.2951564
00062PMA0001,0.206932183881336,0.194298103683412,other,Rue d'Italie,30,marseille,1,76,5.3846258,43.2863748
01109PMA0001,0.099910943458356,0.04704781598227,secondary,Quai du Lazaret,0,marseille,1,23,5.3657042,43.3066508
01109PMA0002,0.052036001745156,0,secondary,Quai du Lazaret,0,marseille,1,24,5.3657269,43.3066518
01109PMA0003,0.069962699919351,0.048127724487283,secondary,Quai du Lazaret,0,marseille,1,25,5.3657484,43.3066489
00450PMA0003,0.07074862059709,0.06237710012991,other,Cours Gouffé,0,marseille,1,78,5.3878163,43.2859258
01088PMA0001,0.106895735334213,0.078352516945215,tertiary,Quai de la Tourette,0,marseille,2,18,5.3639513,43.3007512
01088PMA0002,0.1105297356192,0.102089973679868,tertiary,Quai de la Tourette,0,marseille,2,17,5.363895,43.3000719
00628PMA0001,0.135111187195605,0.116487289548356,secondary,Quai de la Joliette,0,marseille,2,20,5.3651744,43.3046844
01108PMA0001,0.142527607465449,0.117867868915986,secondary,Quai du Lazaret,0,marseille,2,27,5.3667154,43.309235
01108PMA0002,0.257048865184027,0.16805316112357,secondary,Quai du Lazaret,0,marseille,2,26,5.3662902,43.3086075
00142PMA0001,0.228651419701648,0.025141407469687,secondary,Boulevard National,0,marseille,1,37,5.376138,43.3125597
00331PMA0001,0.141943622130955,0.126143246313039,secondary,Boulevard National,0,marseille,1,38,5.3815681,43.3079644
00096PMA0001,0.291286894936426,0.159979555010691,secondary,Boulevard National,0,marseille,1,39,5.382936,43.3066069
00226PMA0002,0.362642198475658,0.338486752665571,primary,Avenue de la Corse,50,marseille,2,0,5.3598717,43.2887168
00226PMA0003,0.162352714976033,0.049131197177894,tertiary,Avenue Pasteur,50,marseille,1,1,5.359354,43.2893162
01041PMA0002,0.153376176359393,0.141013788321153,motorway_link,,0,marseille,2,30,5.3660756,43.3130925
01093PMA0001,0.154730224899751,0.119629677369286,secondary,Quai d'Arenc,0,marseille,2,28,5.3670385,43.312265
01041PMA0001,0.259616437350647,0.237943709431882,secondary,Quai d'Arenc,0,marseille,2,29,5.3661668,43.3134984
00056PMA0003,0.159465391467199,0.14673081741883,secondary,Rue Paradis,50,marseille,1,146,5.3867716,43.2700011
00031PMA0001,0.129082698142548,0.119060108649994,primary,Avenue du Prado,50,marseille,2,140,5.3911113,43.2729892
00021PMA0002,0.125088049601208,0.094069547323528,primary,Avenue du Prado,0,marseille,2,143,5.3906688,43.2721884
00031PMA0002,0.312532126535228,0.25521580325376,primary,Boulevard Rabatau,0,marseille,1,141,5.3921347,43.2729891
00120PMA0001,0.123467185986316,0.070069928752807,secondary,Boulevard des Dames,0,marseille,2,46,5.3730092,43.3017097
00120PMA0003,0.385117709555055,0.372687004250868,secondary,Avenue Camille Pelletan,30,marseille,1,45,5.3741652,43.3016374
00120PMA0004,0.205417450884106,0.181401379217892,other,Rue Sainte-Barbe,30,marseille,2,44,5.3740043,43.3011806
00122PMA0001,0.32329988081957,0.138646837694284,secondary,Boulevard Charles Nédelec,0,marseille,2,59,5.3763539,43.3020746
00041PMA0001,0.188669933018859,0.059775881032592,secondary,Boulevard National,0,marseille,1,33,5.3713435,43.3147689
00484PMA0001,0.310302676892404,0.275995172240276,secondary,Boulevard National,0,marseille,1,36,5.3756297,43.3129071
00701PMA0003,0.078016512720259,0.064979457212993,other,Rue du Chantier,0,marseille,1,12,5.368731,43.2927103
00032PMA0003,0.208735495536745,0.196529621894172,tertiary,Quai de Rive Neuve,30,marseille,1,14,5.3716949,43.293458
00067PMA0031,0.308103138351868,0.27468455463202,primary,Boulevard Rabatau,0,marseille,2,156,5.3963336,43.275686
00118PMA0003,0.139696914144747,0.12412422362174,trunk,Tunnel de la Joliette,50,marseille,1,19,5.3649813,43.3036128
00143PMA0001,0.214501207407661,0.204187880921676,tertiary,Boulevard Notre-Dame,0,marseille,2,70,5.373846,43.2869293
01005PMA0001,0.091978536115616,0.0808698300586,tertiary,Avenue William Booth,0,marseille,1,136,5.4406679,43.2937957
00015PMA0043,0.885603854545714,0.287861455462674,trunk,Tunnel du Vieux-Port,50,marseille,1,15,5.3643054,43.2937118
00016PMA0765,0.880497243032859,0.292194784423242,trunk,Tunnel du Vieux-Port,50,marseille,1,16,5.3644073,43.293786
00017PMA0021,0.51114495221369,0.353112788844825,trunk,Avenue Jean-Paul Sartre,70,marseille,3,125,5.407674,43.3148441
00017PMA0043,0.504005557559414,0.16317563261256,trunk,Avenue Jean-Paul Sartre,70,marseille,3,124,5.4074407,43.3150343
01018PMA0001,0.230867214445298,0.224366417643312,residential,Avenue du Maréchal Foch,0,marseille,1,118,5.4049341,43.2968675
01018PMA0002,0.046629347541063,0.041174844933756,tertiary,Rue Émile Duclaux,0,marseille,1,116,5.405421,43.2968636
01018PMA0003,0.13671548106851,0.129415479479617,tertiary,Avenue du Maréchal Foch,0,marseille,1,117,5.4052332,43.2969114
00021PMA0001,0.140245399675136,0.137659136851811,primary,Boulevard Michelet,0,marseille,2,155,5.3923908,43.2707374
00027PMA0001,0.158149922900008,0.147686115573139,other,Rue Colbert,50,marseille,1,43,5.3760025,43.2991466
00028PMA0004,0.23645482251946,0.221183814846759,primary,Tunnel Saint-Charles,0,marseille,1,57,5.3808077,43.2999303
01029PMA0021,0.222549252934096,0.138821101952853,other,Rue Robert,0,marseille,2,8,5.3669688,43.2924936
01029PMA0003,0.290267785572037,0.278185377443312,tertiary,Quai de Rive-Neuve,0,marseille,2,9,5.3667971,43.2925376
00043PMA0002,0.221891358598941,0.092401272056472,primary,Boulevard Michelet,0,marseille,2,162,5.3970551,43.2622335
00043PMA0001,0.199204638079462,0.101711567291073,primary,Boulevard Michelet,0,marseille,2,161,5.3971571,43.2622609
00048PMA0001,0.089278304747781,0.080807853468761,tertiary,Rue de la République,0,marseille,1,40,5.3697637,43.3017516
00054PMA0001,0.254114058951206,0.248533433547805,tertiary,Rue de la République,0,marseille,1,42,5.3714387,43.2997273
00048PMA0002,0.260510408866271,0.242705638621729,tertiary,Rue de la République,0,marseille,1,41,5.3697985,43.3015017
00112PMA0001,0.234130888455238,0.208633089997539,secondary,Rue de l'Aviateur Le Brix,0,marseille,2,163,5.3996449,43.2589275
00116PMA0001,0.333827036850528,0.279658868053723,primary,Boulevard Charles Livon,50,marseille,2,3,5.3597349,43.2920875
00130PMA0001,0.612827527080239,0.227105960717246,other,Avenue d'Odessa,0,marseille,1,166,5.3702652,43.243712
00177PMA0021,0.178076489455584,0.156354185003538,primary,Boulevard Françoise Duparc,0,marseille,2,121,5.4027978,43.3092633
00208PMA0003,0.184116783354301,0.152254572702797,tertiary,Boulevard de Montricher,0,marseille,1,111,5.3931781,43.3039162
00421PMA0001,0.3055573950718,0.283217873488081,tertiary,Boulevard Berthier,0,marseille,1,135,5.4352069,43.2923628
01070PMA0003,0.357565931926473,0.34102705552494,tertiary,Rue Edmond Pirian,0,marseille,1,130,5.4248482,43.3072432
01071PMA0002,0.208343606296444,0.198225830957056,tertiary,Avenue des Caillols,0,marseille,1,132,5.4258513,43.3037651
01071PMA0005,0.373195383594116,0.361884763159958,tertiary,Rue Maurice Dermerguerian,30,marseille,1,131,5.4257172,43.3041749
00554PMA0001,0.525862931384527,0.385704828584353,trunk,Avenue Jean-Paul Sartre,70,marseille,2,126,5.4236023,43.3258099
00554PMA0002,0.177286887580377,0.076993718780978,primary,,0,marseille,1,127,5.4235312,43.3258938
00858PMA0001,0.204495298709718,0.16554361063497,secondary,Avenue de Saint-Julien,0,marseille,1,129,5.4243788,43.3074286
