DATETIMESTEP,day,N51141G,N51151A,N51151B,N51151D,N51161W,N51161X,N51161Y,N51161Z,N51171L,N51171M,N51171N,N51171R,N51171S,N51171U,N51171V,N51231N,N51231O,N51231P,N51232K,N51232L,N51241B,N51241D,N51241E,N51241F,N51242G,N51242H,N51242J,N51261A,N51261B,N51261H,N51261X,N51261Y,N51261Z,N51271H,N51271I,N51271J,N51311A,N51311M,N51311Z,N51321P,N51321R,N51321S,N51321T,N51321U,N51321X,N51331A,N51331B,N51331K,N51331L,N51331Y,N51331Z,N51341A,N51341V,N51341W,N51341X,N51342A,N51343U,N51351B,N51351J,N51351M,N51351N,N51351S,N51351U,N51352P,N51352Q,N51361O,N51381C,N51381D,N51381F,N51381G,N51381M,N51381Q,N51381R,N51391C,N51391E,N51391F,N51391I,N51391X,N52151A,N52151B,N52151F,N52151Y,N52152E,N52161J,N52161L,N52161Q,N52171A,N52171K,N52171M,N52171O,N52172N,N52191C,N52191E,N52191F,N52191L,N52211A,N52211B,N52211D,N53141A,N53141B,N53141C,N53141D,N53151A,N53151B,N53151Z,N53211E,N53211G,N53211H,N53211I,N53222J,N53222K,N53222L,N53231D,N53231F,N53231G,N53241V,N53241W,N53241X,N53251K,N53251L,N53261F,N53261U,N53261V,N53261W,N53261X,N53261Y,N53271I,N53271R,N53272A,N53272C,N53272D,N53272E,N53281G,N53282H,N53291A,N53291B,N53291C,N53291Y,N53291Z,N53311D,N53311L,N53312B,N53312C,N53312S,N53312T,N53312U,N53313E,N53381H,N53382G,N53391J,N53391K,N53391M,N53391N,N53391Q,N53411A,N53411K,N53411L,N53411M,N53411O,N53411P,N53421R,N53421S,N53421U,N53481E,N53481F,N53481G
2017-11-16 13:00:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,24.0,0.0,32.0,32.0,0.0,27.0,0.0,25.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,11.0,20.0,0.0,17.0,24.0,6.0,14.0,20.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,80.0,6.0,0.0,24.0,3.0,28.0,46.0,17.0,28.0,33.0,48.0,38.0,38.0,32.0,28.0,30.0,25.0,45.0,24.0,32.0,0.0,24.0,0.0,24.0,25.0,0.0,30.0,80.0,0.0,30.0,37.0,30.0,30.0,0.0,37.0,35.0,28.0,25.0,40.0,40.0,17.0,0.0,0.0,0.0,0.0,43.0,0.0,40.0,0.0,41.0,0.0,16.0,38.0
2017-11-16 13:05:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,22.7586206896552,0.0,43.919629057187,43.793626707132,0.0,26.9620253164557,0.0,19.7443280977312,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,28.3783783783784,20.0383509108341,0.0,4.0,5.25,4.77777777777778,11.7927927927928,25.7049180327869,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,26.8052516411379,22.1120689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5106382978723,32.5925925925926,6.0,0.0,24.3373493975904,2.37931034482759,25.4966592427617,44.5146771037182,20.9360374414977,32.8436018957346,28.4745762711864,38.7044745057232,38.8775211926337,37.3993144815767,27.0,32.5834502103787,26.1913166254854,21.7127071823204,38.1697171381032,24.0,31.338868707836,0.0,26.7990074441687,0.0,24.4615384615385,22.0,0.0,25.9565217391304,30.8241758241758,0.0,22.0,30.8433734939759,22.0,27.4133763094279,0.0,33.8729154686602,32.9671280276817,28.9274447949527,36.1395348837209,37.5218051638099,37.5020043169904,20.5652173913043,0.0,0.0,0.0,0.0,37.4165813715455,0.0,35.8795103092784,0.0,36.3681409432924,0.0,21.0652173913044,40.848
2017-11-16 13:10:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,24.0,0.0,48.0,48.0,0.0,25.0,0.0,17.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,27.0,19.0,0.0,4.0,4.0,4.0,11.0,28.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,6.0,0.0,25.0,1.0,27.0,46.0,22.0,35.0,35.0,43.0,40.0,43.0,27.0,33.0,25.0,20.0,37.0,24.0,30.0,0.0,30.0,0.0,25.0,22.0,0.0,25.0,33.0,0.0,22.0,30.0,22.0,27.0,0.0,35.0,37.0,28.0,35.0,38.0,38.0,22.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,35.0,0.0,19.0,46.0
2017-11-16 13:15:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,24.2030598052851,0.0,23.6966292134831,23.6966292134831,0.0,28.0,0.0,20.9209209209209,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,28.5365853658537,23.9395465994962,0.0,14.6666666666667,16.4137931034483,5.36986301369863,19.6402877697842,25.6666666666667,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,25.0,15.9787985865724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0752688172043,14.1176470588235,4.63366336633663,80.0,24.5074483421432,1.41509433962264,26.551724137931,33.3,24.4859813084112,32.5423728813559,40.3626943005181,36.0958381061474,43.0,56.4400785854617,28.0,31.4109742441209,27.2442588726514,24.0,35.8862876254181,24.583866837388,29.919857524488,0.0,30.0,0.0,27.1458773784355,24.2857142857143,0.0,28.9877300613497,43.6697247706422,0.0,19.7368421052632,33.0,19.9261400128452,31.8769230769231,0.0,44.6607975142413,33.9230769230769,30.0,32.7619047619048,37.5272562768604,37.5322890025576,18.0611183355007,0.0,0.0,0.0,0.0,40.4938271604938,0.0,32.5747754783288,0.0,37.1174923279264,0.0,33.0,40.0
2017-11-16 13:20:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,22.0,0.0,37.0,37.0,0.0,28.0,0.0,20.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,30.0,27.0,0.0,11.0,24.0,4.0,30.0,28.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,4.0,0.0,25.0,1.0,28.0,37.0,24.0,33.0,38.0,37.0,43.0,57.0,28.0,30.0,30.0,24.0,35.0,25.0,32.0,0.0,0.0,0.0,30.0,22.0,0.0,28.0,35.0,0.0,25.0,33.0,25.0,28.0,0.0,49.0,35.0,30.0,28.0,38.0,38.0,19.0,0.0,0.0,0.0,0.0,41.0,0.0,32.0,0.0,35.0,0.0,30.0,40.0
2017-11-16 13:25:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,27.0,0.0,36.302729528536,36.302729528536,0.0,26.6962305986696,0.0,17.482428115016,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,41.3564668769716,20.0786026200873,0.0,5.18181818181818,11.4379391100703,4.76712328767123,24.6153846153846,27.3802816901408,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,26.5706806282723,14.9282296650718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8769497400347,12.0,9.48502994011976,0.0,24.1730541288028,3.91836734693878,28.0,46.1281337047354,22.0,35.8860759493671,34.6478873239437,44.5154989384289,37.4265434136679,41.7533156498674,28.6320254506893,30.0,27.7891295463833,22.8105395232121,35.7688113413304,16.1849710982659,32.5229415461974,0.0,26.0608695652174,0.0,25.4571428571429,25.5700934579439,0.0,28.0,26.1904761904762,0.0,27.5472972972973,32.605577689243,27.5247232472325,30.9224011713031,0.0,29.5044472681067,33.9625970359915,30.0,30.6692913385827,38.832144355854,38.8640332045227,17.6525821596244,0.0,0.0,0.0,0.0,45.9574468085106,0.0,33.2569615791329,0.0,40.4938271604938,0.0,22.6285714285714,34.2611036339166
2017-11-16 13:30:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,27.0,0.0,38.0,38.0,0.0,28.0,0.0,16.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,45.0,19.0,0.0,4.0,12.0,4.0,16.0,27.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,12.0,0.0,27.0,3.0,28.0,48.0,22.0,35.0,41.0,46.0,35.0,33.0,27.0,30.0,25.0,27.0,41.0,14.0,33.0,0.0,27.0,0.0,27.0,27.0,0.0,28.0,25.0,0.0,28.0,32.0,28.0,32.0,0.0,43.0,35.0,30.0,41.0,37.0,37.0,16.0,0.0,0.0,0.0,0.0,45.0,0.0,30.0,0.0,40.0,0.0,22.0,37.0
2017-11-16 13:35:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,27.0,0.0,39.7184850197852,39.7184850197852,0.0,29.0827338129496,0.0,21.0325047801147,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,26.4864864864865,20.2258064516129,0.0,4.43076923076923,11.1774193548387,4.53658536585366,26.8774703557312,25.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,22.0306748466258,18.3177570093458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7914691943128,15.4385964912281,8.41558441558442,80.0,23.375561912546,7.02439024390244,26.078167115903,45.6501901140685,17.8231292517007,34.1128451380552,30.6086956521739,40.5346027096302,34.1159830268741,35.8641509433962,27.4626456477039,30.1304347826087,30.0,22.0198675496689,38.4,24.111903455842,30.9797822706065,0.0,27.4244256348247,0.0,24.394250513347,22.3448275862069,0.0,26.6176705544017,28.3636363636364,0.0,21.0823529411765,32.0,21.1147540983607,32.3991908293999,0.0,40.5391304347826,35.3960986182606,27.5338189386056,31.7307692307692,37.4733475479744,37.5031380753138,19.2916174734357,0.0,0.0,0.0,0.0,44.0,0.0,29.6867469879518,0.0,36.3606789250354,0.0,26.3440860215054,38.1306171360096
2017-11-16 13:40:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,27.0,0.0,38.0,38.0,0.0,30.0,0.0,22.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,25.0,19.0,0.0,4.0,14.0,6.0,17.0,25.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,27.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,8.0,80.0,22.0,3.0,27.0,46.0,16.0,32.0,22.0,40.0,30.0,27.0,27.0,28.0,30.0,20.0,32.0,27.0,32.0,0.0,27.0,0.0,22.0,20.0,0.0,28.0,24.0,0.0,28.0,32.0,28.0,32.0,0.0,37.0,37.0,28.0,30.0,38.0,38.0,20.0,0.0,0.0,0.0,0.0,56.0,0.0,28.0,0.0,33.0,0.0,25.0,37.0
2017-11-16 13:45:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,24.0,0.0,40.0,40.0,0.0,27.0,0.0,17.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,25.0,19.0,0.0,12.0,9.0,6.0,14.0,24.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,35.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,4.0,80.0,22.0,6.0,27.0,40.0,24.0,22.0,32.0,51.0,37.0,35.0,25.0,28.0,27.0,16.0,35.0,25.0,33.0,0.0,28.0,0.0,27.0,16.0,0.0,25.9408387816935,40.0,0.0,21.0183066361556,30.0070505287897,21.0434782608696,28.0128617363344,0.0,43.7142857142857,33.0,28.0,31.304347826087,37.3867069486405,37.5575447570333,20.2878661087866,0.0,0.0,0.0,0.0,40.0,0.0,32.0,0.0,40.0,0.0,22.0,41.0
2017-11-16 13:50:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,17.0,0.0,40.0,40.0,0.0,28.0,0.0,20.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,24.0,19.0,0.0,12.0,6.0,11.0,11.0,25.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,8.0,0.0,24.0,3.0,25.0,35.0,25.0,30.0,35.0,48.0,38.0,45.0,27.0,32.0,25.0,17.0,33.0,28.0,30.0,0.0,24.0,0.0,25.0,16.0,0.0,25.0,41.0,0.0,22.0,28.0,22.0,33.0,0.0,48.0,33.0,28.0,30.0,33.0,33.0,22.0,0.0,0.0,0.0,0.0,41.0,0.0,33.0,0.0,35.0,0.0,25.0,37.0
2017-11-16 13:55:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,25.0,0.0,36.6193548387097,36.6193548387097,0.0,27.450441609421,0.0,18.986301369863,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,22.0746887966805,19.3877551020408,0.0,6.0,13.7622377622378,7.2,11.5045871559633,25.5813953488372,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,19.531914893617,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7692307692308,17.0,9.0,48.6956521739131,24.5403377110694,4.0,27.0,41.6190476190476,6.36293436293436,19.4860813704497,31.356783919598,40.5268160217244,43.0,48.4548944337812,26.3879369431117,31.0668563300142,27.0241286863271,20.6691515796947,37.5066312997347,28.6827195467422,29.9271255060729,0.0,25.8768352365416,0.0,25.8651026392962,20.6711409395973,0.0,27.474492407439,46.1083743842365,0.0,25.9913793103448,30.0,26.0084286574353,28.9068825910931,0.0,34.0294627383016,35.9111488398415,32.4299424184261,46.6903914590747,35.8617691806129,36.0616716256424,19.0,0.0,0.0,0.0,0.0,39.6994448850119,0.0,35.0,0.0,41.0,0.0,32.7710843373494,36.6535433070866
2017-11-16 14:00:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,25.0,0.0,43.0,43.0,0.0,27.0,0.0,22.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,28.0,20.0,0.0,6.0,12.0,9.0,12.0,30.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,17.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,9.0,35.0,25.0,4.0,27.0,46.0,4.0,12.0,32.0,40.0,43.0,51.0,28.0,30.0,24.0,25.0,35.0,27.0,28.0,0.0,25.0,0.0,28.0,22.0,0.0,27.0,45.0,0.0,27.0,30.0,27.0,28.0,0.0,35.0,35.0,32.0,41.0,33.0,33.0,19.0,0.0,0.0,0.0,0.0,37.0,0.0,35.0,0.0,41.0,0.0,17.0,35.0
2017-11-16 14:05:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,27.293934681182,0.0,39.8210862619808,39.8210862619808,0.0,29.5847347994825,0.0,17.7777777777778,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,28.0,20.979020979021,0.0,9.77586206896552,11.302752293578,9.0,12.3913043478261,32.6134185303514,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,27.6276276276276,27.6363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3446519524618,13.6,4.40816326530612,0.0,22.0,3.36448598130841,27.5409836065574,36.1730769230769,13.9090909090909,26.8520263901979,40.0606980273141,43.6086404066074,30.0865402320015,21.1428571428571,28.6701030927835,32.0,27.0324909747292,20.259385665529,39.4578736208626,22.5806451612903,32.0,0.0,25.0,0.0,24.7853067047076,19.9771689497717,0.0,26.4081417792595,31.0662824207493,0.0,21.2296650717703,33.0,21.2296650717703,28.5608856088561,0.0,38.57223796034,36.4677419354839,25.954356846473,32.9051383399209,38.0,38.0,19.5483061480552,0.0,0.0,0.0,0.0,41.0191082802548,0.0,30.1406727828746,0.0,40.4653961885657,0.0,18.7733333333333,43.0
2017-11-16 14:10:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,25.0,0.0,41.0,41.0,0.0,33.0,0.0,16.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,28.0,20.0,0.0,14.0,11.0,9.0,11.0,33.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,32.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,3.0,0.0,22.0,3.0,25.0,33.0,17.0,35.0,80.0,48.0,38.0,40.0,30.0,32.0,32.0,28.0,38.0,20.0,32.0,0.0,25.0,0.0,22.0,14.0,0.0,25.0,22.0,0.0,27.0,33.0,27.0,30.0,0.0,37.0,38.0,27.0,37.0,38.0,38.0,20.0,0.0,0.0,0.0,0.0,56.0,0.0,28.0,0.0,41.0,0.0,22.0,43.0
2017-11-16 14:35:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,24.0183486238532,0.0,40.477183833116,40.477183833116,0.0,27.4719411223551,0.0,19.8572355613238,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,26.5033407572383,20.390243902439,0.0,8.57142857142857,12.7702702702703,6.0,16.3069544364508,31.9685039370079,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,29.6091954022989,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2464028776978,14.0,8.46082949308756,0.0,27.0,3.0,27.0,43.6184210526316,25.4117647058824,35.8463251670379,32.6993865030675,48.4048515265579,39.855788761002,47.2059838895282,25.0,30.9183673469388,21.5609756097561,22.1757925072046,38.0,26.2585812356979,32.4825090470446,0.0,26.7238021036229,0.0,25.5147928994083,30.8661417322835,0.0,27.0,31.557478368356,0.0,13.3990719257541,32.0,13.4476534296029,30.9270216962525,0.0,36.9948186528498,33.8415626695605,32.4808640525945,22.5945945945946,36.4134154688569,36.4205378973105,21.7391304347826,0.0,0.0,0.0,0.0,40.5138339920949,0.0,32.706091596265,0.0,38.4198645598194,0.0,55.702005730659,35.8955223880597
2017-11-16 14:40:00,2017-11-16,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,28.0,0.0,43.0,43.0,0.0,28.0,0.0,24.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,25.0,19.0,0.0,12.0,14.0,6.0,16.0,28.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,8.0,0.0,27.0,3.0,27.0,40.0,27.0,35.0,30.0,51.0,37.0,43.0,25.0,30.0,17.0,27.0,38.0,25.0,33.0,0.0,28.0,0.0,28.0,28.0,0.0,27.0,30.0,0.0,25.0,32.0,25.0,30.0,0.0,35.0,35.0,32.0,19.0,35.0,35.0,25.0,0.0,0.0,0.0,0.0,41.0,0.0,37.0,0.0,37.0,0.0,80.0,37.0
